/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
2.75                ,50.2368328745       ,67.895004517        ,68.5085277309       ,50.7227541924       ,0.340008662922      ,0.331412176271      ,0.340008662922      ,0.331412176271      ,-0.0746842113349    ,-13.9105924571      ,-14.0069578499      ,0.0476147085426     ,4.22777135222       ,54.1523939993       ,53.2619918063       ,4.58727628268       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.76                ,50.2335017332       ,67.8792523852       ,68.4862177529       ,50.7141431366       ,0.323327365554      ,0.314953080261      ,0.323327365554      ,0.314953080261      ,-0.106970235217     ,-13.8383953031      ,-13.9283564086      ,0.00893518879347    ,4.22638930979       ,54.147094481        ,53.2567731428       ,4.58588841105       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.77                ,50.2301113689       ,67.8635347769       ,68.4639766515       ,50.7055033962       ,0.307166320661      ,0.299006142643      ,0.307166320661      ,0.299006142643      ,-0.138089153026     ,-13.7673924316      ,-13.8510458936      ,-0.0283735173196    ,4.22501136525       ,54.1417969294       ,53.2515549756       ,4.58450548383       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.78                ,50.226662866        ,67.8478507497       ,68.4418036063       ,50.6968354935       ,0.291509632564      ,0.283555299034      ,0.291509632564      ,0.283555299034      ,-0.168012456072     ,-13.6974815532      ,-13.7748874176      ,-0.0643021488813    ,4.22363735399       ,54.1365016545       ,53.2463395075       ,4.58312749672       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.79                ,50.2231572397       ,67.8321993711       ,68.4196978063       ,50.6881400329       ,0.276341033034      ,0.268584396851      ,0.276341033034      ,0.268584396851      ,-0.196765632666     ,-13.6284374437      ,-13.6997565556      ,-0.0988811242088    ,4.22226702145       ,54.1312104084       ,53.2411270304       ,4.58175387633       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.8                 ,50.2195955803       ,67.8165796274       ,68.3976586487       ,50.6794178718       ,0.261645984124      ,0.254079726885      ,0.261645984124      ,0.254079726885      ,-0.2245037205       ,-13.5601086682      ,-13.6254541242      ,-0.132237764981     ,4.22090087512       ,54.1259231834       ,53.2359178865       ,4.58038461764       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.81                ,50.2159794499       ,67.8009907794       ,68.375685298        ,50.6706693292       ,0.247411259152      ,0.240027978223      ,0.247411259152      ,0.240027978223      ,-0.251227661208     ,-13.4923780504      ,-13.5518101516      ,-0.164386891327     ,4.21953878563       ,54.120640627        ,53.2307108379       ,4.57902037977       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.82                ,50.2123095384       ,67.7854319743       ,68.3537776654       ,50.6618951329       ,0.233620901572      ,0.226415172289      ,0.233620901572      ,0.226415172289      ,-0.276816322147     ,-13.4250476503      ,-13.4785854498      ,-0.195278562972     ,4.21818022359       ,54.1153646089       ,53.2255055399       ,4.57766098654       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.83                ,50.2085866339       ,67.7699023843       ,68.3319353326       ,50.6530959888       ,0.220264348508      ,0.213228297452      ,0.220264348508      ,0.213228297452      ,-0.301478941865     ,-13.3579576227      ,-13.4056273999      ,-0.225012705553     ,4.2168262371        ,54.1100951582       ,53.2203053906       ,4.57630526731       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.84                ,50.2048114539       ,67.7544012441       ,68.3101575948       ,50.6442725433       ,0.207326524045      ,0.200455994114      ,0.207326524045      ,0.200455994114      ,-0.325135208313     ,-13.2907685475      ,-13.3325809723      ,-0.253615560098     ,4.21547582214       ,54.1048308533       ,53.2151111192       ,4.57495394022       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.85                ,50.2009848973       ,67.7389277585       ,68.2884436602       ,50.6354254414       ,0.195704988023      ,0.187953480227      ,0.195704988023      ,0.187953480227      ,-0.326027517739     ,-13.183891487       ,-13.2646216216      ,-0.265908344428     ,4.21412958554       ,54.0995730987       ,53.2099214076       ,4.57360673316       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.86                ,50.1971091268       ,67.7234811619       ,68.2667926502       ,50.6265553167       ,0.183396257683      ,0.175972043822      ,0.183396257683      ,0.175972043822      ,-0.368404048133     ,-13.0557569593      ,-13.1809821791      ,-0.309776030325     ,4.21278804596       ,54.094319462        ,53.2047370257       ,4.57226420181       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.87                ,50.1931840686       ,67.7080607818       ,68.2452039876       ,50.6176628108       ,0.171447051611      ,0.164408015436      ,0.171447051611      ,0.164408015436      ,-0.392396772751     ,-13.0150382947      ,-13.1063417722      ,-0.337630395225     ,4.21145047183       ,54.0890722289       ,53.1995582628       ,4.57092675122       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.88                ,50.1892102645       ,67.692665906        ,68.2317786239       ,50.6087484806       ,0.159869401552      ,0.153226957172      ,0.159869401552      ,0.153226957172      ,-0.413848313377     ,-12.9708583445      ,-13.0303746121      ,-0.362935820068     ,4.21011700179       ,54.0838301143       ,53.1943845855       ,4.56959417442       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.89                ,50.185188319        ,67.6772958504       ,68.225664011        ,50.5998128896       ,0.148755444623      ,0.142386028797      ,0.148755444623      ,0.142386028797      ,-0.431596150988     ,-12.9219323874      ,-12.9537737179      ,-0.383915863206     ,4.20878763853       ,54.0785936812       ,53.1892167569       ,4.56826616414       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.9                 ,50.1811190737       ,67.6619499866       ,68.219531263        ,50.5908565903       ,0.138032247692      ,0.131897789635      ,0.138032247692      ,0.131897789635      ,-0.449422730359     ,-12.8593589316      ,-12.8733876487      ,-0.405047382904     ,4.20746257378       ,54.0733643026       ,53.1840565951       ,4.56694290242       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.91                ,50.1770033397       ,67.646627647        ,68.2133807417       ,50.5818801168       ,0.127693058035      ,0.121734427271      ,0.127693058035      ,0.121734427271      ,-0.466522285895     ,-12.7875871116      ,-12.7889568557      ,-0.42532342554      ,4.20614184634       ,54.0681412117       ,53.1789045035       ,4.56562387559       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.92                ,50.1728416481       ,67.6313280739       ,68.2072128051       ,50.5728840118       ,0.117716095263      ,0.111906594344      ,0.117716095263      ,0.111906594344      ,-0.482762520103     ,-12.7093801483      ,-12.7012739823      ,-0.444926510376     ,4.20482575592       ,54.0629242252       ,53.1737599542       ,4.56430977313       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.93                ,50.1686345862       ,67.6160505603       ,68.201027803        ,50.563869451        ,0.108076518195      ,0.102408076717      ,0.108076518195      ,0.102408076717      ,-0.498554426177     ,-12.6245075059      ,-12.6078909162      ,-0.464270685749     ,4.20351417757       ,54.0577135196       ,53.1686228546       ,4.56300081106       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.94                ,50.1643827683       ,67.600794562        ,68.1948260806       ,50.5548375276       ,0.0987647584504     ,0.0932364067128     ,0.0987647584504     ,0.0932364067128     ,-0.513805178093     ,-12.5334528005      ,-12.5079806053      ,-0.482916595163     ,4.20220669561       ,54.052509902        ,53.1634932949       ,4.5616970014        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.95                ,50.1600868175       ,67.5955605383       ,68.1886079728       ,50.545787868        ,0.0897737489539     ,0.0843866791046     ,0.0897737489539     ,0.0843866791046     ,-0.528450801324     ,-12.4351120199      ,-12.3999755219      ,-0.500758154535     ,4.20090334191       ,54.0473129799       ,53.1583716599       ,4.56039805256       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.96                ,50.1557471754       ,67.5919969985       ,68.1823738056       ,50.5367206273       ,0.0811020045465     ,0.0758562744296     ,0.0811020045465     ,0.0758562744296     ,-0.542293628878     ,-12.3284307575      ,-12.2820364704      ,-0.517545613696     ,4.19960407431       ,54.042122921        ,53.1532569417       ,4.55910370684       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.97                ,50.1513645574       ,67.5884141003       ,68.1761238935       ,50.527636116        ,0.0727451332461     ,0.067644428159      ,0.0727451332461     ,0.067644428159      ,-0.555450044206     ,-12.2106150329      ,-12.1515054054      ,-0.533474919937     ,4.19830921028       ,54.0369408342       ,53.1481493347       ,4.55781355587       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.98                ,50.1469400306       ,67.584811863        ,68.1698585379       ,50.5185346708       ,0.064701458874      ,0.0597541122887     ,0.064701458874      ,0.0597541122887     ,-0.567925049059     ,-12.0789735309      ,-12.0051713767      ,-0.548497638631     ,4.19701862815       ,54.0317652452       ,53.1430508127       ,4.55652786176       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
2.99                ,50.1424750018       ,67.5811903029       ,68.1635780307       ,50.5094163327       ,0.0569728280998     ,0.0521918918024     ,0.0569728280998     ,0.0521918918024     ,-0.579672430954     ,-11.9298812439      ,-11.8388092637      ,-0.562531063435     ,4.19573201978       ,54.0265971366       ,53.137961067        ,4.55524625909       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
3                   ,50.1379707489       ,67.5775494304       ,68.1572826542       ,50.5002817338       ,0.0495670854524     ,0.0449687031276     ,0.0495670854524     ,0.0449687031276     ,-0.590556156308     ,-11.7588530643      ,-11.6469493604      ,-0.575410774533     ,4.19444913767       ,54.0214365469       ,53.1328797079       ,4.55396874676       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
3.01                ,50.1334268031       ,67.5738892615       ,68.1509726825       ,50.4911317621       ,0.0424978039942     ,0.0380974227153     ,0.0424978039942     ,0.0380974227153     ,-0.600464636538     ,-11.5593972777      ,-11.4209443638      ,-0.586925531222     ,4.19317010231       ,54.0162847182       ,53.1278041085       ,4.55269601663       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
3.02                ,50.1288433131       ,67.5702098036       ,68.1446483754       ,50.4819670694       ,0.0357821417411     ,0.0315993277025     ,0.0357821417411     ,0.0315993277025     ,-0.609449438974     ,-11.3217556521      ,-11.149400988       ,-0.597118498474     ,4.19189514273       ,54.011141139        ,53.1227360992       ,4.55142777253       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
